Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location
M191464,0 Block Of Dunsmuir  Street,San Francisco,CA,94134,07/01/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41421054933932 37.73032976687302)
M191459,1600 Block Of North Point  Street,San Francisco,CA,94123,07/01/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,POINT (-122.43433591580323 37.8038740286953)
M191462,0 Block Of Dunsmuir  Street,San Francisco,CA,94134,07/01/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41421054933932 37.73032976687302)
M191460,1000 Block Of Bush  Street,San Francisco,CA,94109,07/01/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41456113260082 37.789478817108304)
M191457,0 Block Of Turk  Street,San Francisco,CA,94102,07/01/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.4098537304429 37.783386238072765)
M191463,0 Block Of Dunsmuir  Street,San Francisco,CA,94134,07/01/2019,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41421054933932 37.73032976687302)
M191508,2300 Block Of 31st  Avenue,San Francisco,CA,94116,07/01/2019,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/19/2024,4,Sunset/Parkside,POINT (-122.48854336443111 37.743421126098184)
M191455,900 Block Of Powell  Street,San Francisco,CA,94108,06/28/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Chinatown,POINT (-122.40938868339535 37.79342018022538)
M191505,900 Block Of Naples  Street,San Francisco,CA,94112,06/28/2019,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/14/2024,11,Excelsior,POINT (-122.43570086857397 37.71476727485467)
M191506,3200 Block Of Anza  Street,San Francisco,CA,94121,06/28/2019,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/25/2024,1,Outer Richmond,POINT (-122.4829931217718 37.778293433712726)
M191456,600 Block Of Green  Street,San Francisco,CA,94133,06/28/2019,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Chinatown,POINT (-122.40983923180325 37.79945070000448)
M191507,1700 Block Of Vallejo  Street,San Francisco,CA,94123,06/28/2019,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/18/2024,2,Marina,POINT (-122.42608226390693 37.796431013260104)
M191442,300 Block Of Cardenas  Avenue,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47518843907152 37.718946680182086)
M191391,100 Block Of Garces  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47894377329499 37.71519484575845)
M191449,300 Block Of Arballo  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48306644173614 37.72083184136464)
M191453,700 Block Of Divisadero  Street,San Francisco,CA,94117,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,POINT (-122.43796223320601 37.77640640968632)
M191396,300 Block Of Gonzalez  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47657722541055 37.71621109111555)
M191397,700 Block Of Gonzalez  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48066097526849 37.71741710510966)
M191452,800 Block Of Green  Street,San Francisco,CA,94133,06/27/2019,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,Russian Hill,POINT (-122.41311790698637 37.79904592079125)
M191450,500 Block Of Gonzalez  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47885100617513 37.71609926455431)
M191441,0 Block Of Castelo  Avenue,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47480896626419 37.71740699668959)
M191447,400 Block Of Serrano  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48045074948287 37.71901186772143)
M191444,100 Block Of Cardenas  Avenue,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47678150497299 37.71971920585343)
M191504,100 Block Of Miramar  Avenue,San Francisco,CA,94112,06/27/2019,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/26/2024,11,Oceanview/Merced/Ingleside,POINT (-122.45824959707173 37.72093360024666)
M191434,100 Block Of Font  Boulevard,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47362991995713 37.71554505295899)
M191388,500 Block Of Ofarrell  Street,San Francisco,CA,94102,06/27/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41378261285512 37.785631781248846)
M191436,100 Block Of Font  Boulevard,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47362991995713 37.71554505295899)
M191393,0 Block Of Bucareli  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.4793742747656 37.71746280191635)
M191398,0 Block Of Castelo  Avenue,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47482721577205 37.71751589053818)
M191440,400 Block Of Serrano  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48045074948287 37.71901186772143)
M191392,100 Block Of Font  Boulevard,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47362991995713 37.71554505295899)
M191438,500 Block Of Vidal  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48403138269013 37.715668466094236)
M191390,400 Block Of Arballo  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48315061797776 37.71945410158369)
M191437,300 Block Of Arballo  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48306644173614 37.72083184136464)
M191443,500 Block Of Gonzalez  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47885100617513 37.71609926455431)
M191435,100 Block Of Garces  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47894377329499 37.71519484575845)
M191394,100 Block Of Font  Boulevard,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47362991995713 37.71554505295899)
M191439,300 Block Of Serrano  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48045074948287 37.71901186772143)
M191503,100 Block Of Wilde  Avenue,San Francisco,CA,94134,06/27/2019,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/26/2024,10,Visitacion Valley,POINT (-122.40059019710641 37.71639340849986)
M191454,300 Block Of Arballo  Drive,San Francisco,CA,94132,06/27/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48310616879156 37.72012458797105)
M191389,100 Block Of Cambon  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47417368490258 37.716673117338274)
M191445,0 Block Of Chumasero  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47287586110279 37.7133177847632)
M191395,500 Block Of Vidal  Drive,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48403138269013 37.715668466094236)
M191446,100 Block Of Font  Boulevard,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47362991995713 37.71554505295899)
M191451,800 Block Of Green  Street,San Francisco,CA,94133,06/27/2019,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,Russian Hill,POINT (-122.41311790698637 37.79904592079125)
M191448,100 Block Of Font  Boulevard,San Francisco,CA,94132,06/27/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47362991995713 37.71554505295899)
M191386,0 Block Of Chumasero  Drive,San Francisco,CA,94132,06/26/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47297240046355 37.71323913181143)
M191383,800 Block Of Masonic  Avenue,San Francisco,CA,94117,06/26/2019,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Lone Mountain/USF,POINT (-122.44606537510224 37.77345671535663)
M191387,0 Block Of Leona  Terrace,San Francisco,CA,94115,06/26/2019,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,2,Presidio Heights,POINT (-122.44494489881541 37.78313887223233)
M191384,800 Block Of Masonic  Avenue,San Francisco,CA,94117,06/26/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Lone Mountain/USF,POINT (-122.44606537510224 37.77345671535663)
M191385,0 Block Of Tiffany  Avenue,San Francisco,CA,94110,06/26/2019,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Bernal Heights,POINT (-122.42122878627974 37.74526077457311)
M191381,300 Block Of Leavenworth  Street,San Francisco,CA,94102,06/25/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41440422050562 37.784181762807066)
M191382,900 Block Of Lawton  Street,San Francisco,CA,94122,06/25/2019,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,7,Inner Sunset,POINT (-122.47288111111958 37.75927295149244)
M191380,3500 Block Of San Bruno  Avenue,San Francisco,CA,94134,06/25/2019,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,POINT (-122.39998791981384 37.7170202515131)
M191379,300 Block Of Russia  Avenue,San Francisco,CA,94112,06/25/2019,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,POINT (-122.43434939473394 37.720300931137565)
M191359,200 Block Of Trumbull  Street,San Francisco,CA,94112,06/24/2019,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,09/01/2024,11,Excelsior,POINT (-122.42503204821415 37.7308771944446)
M191378,600 Block Of Polk  Street,San Francisco,CA,94102,06/24/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41901915701537 37.782644035437784)
M191376,1600 Block Of Market  Street,San Francisco,CA,94123,06/24/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Mission,POINT (-122.42218826152258 37.77269482407448)
